846546597,77133
KP877613.1,1643390
EU755252.1,8839
984684375,9597
1022950412,9606
1051608551,9606
937196034,77133
253971148,655847
977903075,115122
KR059221.1,9923
1051608459,9606
1018242234,99804
428673762,77794
KP881611.1,8845
KJ627924.1,134920
JQ705771.1,9606
874531941,77133
378968280,59291
675820621,562
961441691,1767050
509093289,1335022
KC252519.1,9606
1022950258,9606
459664552,75854
557643612,8839
127951261,1897129
145208387,9917
1028328030,9615
KT448272.1,68724
KX211946.1,37010
1028335229,9615
1042266591,37012
KT726118.1,9606
KX668275.1,9606
1028336013,9615
157928635,9103
GU946985.1,9901
939583785,670168
AB445127.1,149088
KX684036.1,9606
259122382,9606
KF938350.1,9940
1031185745,77133
570437470,9606
KF359841.1,64547
KX609422.1,9606
KT749804.1,9606
KU821709.1,7962
957740646,8845
290877972,8932
KF162927.1,9606
KT223568.1,1297001
290877971,8932
301031256,194544
325053242,295399
363803493,77133
301031255,194544
151327672,8839
364605094,155900
73920422,323757
395559995,77133
374676772,8843
1042706423,77133
EU442884.2,246881
237941337,77133
385257668,9606
AB445129.1,161456
1028331820,9615
1045893010,1874556
1028335411,9615
1026358844,77133
966798603,327704
583828968,9940
724109029,77133
KT726122.1,9606
2547147,67547
343201740,360056
186925855,221218
2547149,28800
1022950678,9606
992321755,7962
511636257,140445
332639365,344906
946518710,9913
KX211944.1,756884
EU880310.1,102207
KF664744.1,35046
GU477629.1,47969
JN857062.1,9606
DQ083161.1,110926
378968420,59861
846388289,10090
187480856,77133
291002257,743960
GU220178.1,194544
KX358500.1,9606
FN675579.1,8932
U52720.1,30331
846388283,10090
AM919429.1,185735
4929507,8060
317423492,185739
1015812557,9606
806461939,8932
558611023,84645
13447673,129223
HM068570.1,37011
13447676,129225
1051608836,9606
583829220,9940
261499766,30520
3170126,71769
3170125,71761
755572953,8932
3170122,71760
261411079,9606
HQ711545.1,489831
906345322,9925
KJ124555.1,8845
3170129,71773
3170128,71771
937348099,1470305
KU301745.1,1827350
255927023,190530
675820483,562
HM753706.1,10847
304442338,10847
194304043,8049
837351782,1618337
1022950230,9606
KU308529.1,756884
215399435,77133
606225407,9606
EU877741.1,8049
DQ158484.1,47554
129563783,120965
294999446,658926
1050768697,9612
282935451,99804
1040460272,77133
37901539,226889
37901537,226889
37901534,226889
606232449,9606
197359931,298571
GU189675.1,9597
294999449,75867
KF302448.1,9940
KF938333.1,9940
294999445,658925
91694242,236539
380009648,77133
HE577849.1,9940
475644067,1314744
506985316,175245
725542162,168684
506985314,175245
506985315,175245
506985312,175245
506985313,175245
506985310,175245
506985311,175245
943814521,77133
724140320,77133
HM753688.1,10847
506985318,175245
717472915,77133
936230880,9606
KX196155.1,451842
KT749811.1,9606
GU477631.1,743960
212374509,149088
669034364,13095
FJ938045.1,707892
KF938339.1,9940
583828772,9940
KP737864.1,1680146
KM455570.1,8846
BX511022.7,9606
1043092453,37012
KX684038.1,9606
KF302462.1,9940
315440284,77133
556711671,9606
399762909,77133
FJ938047.1,489831
13925588,126087
AP013338.1,932675
KU291066.1,9615
310693170,9606
856517095,9606
116745382,213851
AK153841.1,10090
583829178,9940
530846271,9606
DQ404442.3,9606
347802625,66437
212374537,161456
KT749786.1,9606
DQ158498.1,47561
XM_005569418.2,9541
EU877734.1,8049
JX105604.1,77133
KU291083.1,9615
KF938329.1,9940
606233415,9606
GU477627.1,8128
693583074,62287
1028332643,9615
GQ411109.1,77133
JN105353.1,1045198
KM079630.1,137067
AF346514.1,35523
KF302450.1,9940
758185341,9606
1028335117,9615
376315506,77133
GU477625.1,8128
584458899,63221
723428719,9615
159149439,6669
301031252,194544
1042265584,9606
GQ464306.1,30521
KT725954.1,9606
HM753684.1,10847
347802023,397661
723429377,9615
998452710,9606
KX211952.1,37011
KT725952.1,9606
KP644361.1,8049
675820622,562
KT932091.1,9606
27261700,9606
689908656,6216
723428537,9615
KR059223.1,9925
KX211934.1,9597
U31045.1,42059
63004234,8853
347801225,9902
186925538,221218
KF938349.1,9940
338177123,8032
338177122,8032
KU291056.1,9615
555298219,70551
LC062058.1,10090
207559994,59542
KT223827.1,103435
647737307,9615
KX424464.1,1867192
224486596,7962
555293093,9606
KU291054.1,9615
GU189669.1,9597
301031250,194544
KC172260.1,77133
KU291052.1,9615
KU891851.1,30521
KJ463418.1,30521
1050792993,1887621
723428621,9615
32891215,9606
724103259,77133
KX702233.1,9606
KU291074.1,9615
KT749784.1,9606
LC062080.1,10090
1028327918,9615
GU220210.1,194544
AY222495.1,226889
KU353715.1,37012
985564448,1396440
KT749788.1,9606
KT726147.1,9606
346227984,37012
KJ446682.1,9606
KR350472.1,268291
KM101757.1,9606
927682388,86924
KJ883269.1,8839
724107770,77133
119225065,39568
378968364,59291
EU877725.1,8049
HM753694.1,10847
KT427463.1,8845
91702689,9614
20334498,9606
KT215538.1,263525
EU932689.1,8843
EU877727.1,8049
1002819683,9606
KP742583.1,762737
HM753696.1,10847
936230656,9606
KU291082.1,9615
1033474444,876103
AB750565.1,77133
HM753690.1,10847
850484816,112262
KU521424.1,9606
KR072782.1,77133
1021482762,1840125
KF664601.1,8384
GQ167868.1,158894
662117187,701737
758421985,336765
327342330,77133
189484440,164279
1031185621,77133
KM342985.1,77133
KT749776.1,9606
GQ895154.1,9606
1022950384,9606
1028335929,9615
298540025,77133
936230432,9606
298540027,77133
514389262,9606
1005816834,1672147
381381223,926550
KT749792.1,9606
1022950244,9606
KJ801422.1,9606
KX211959.1,37011
KX350098.1,9606
EU712964.1,164279
HM063541.1,8887
KU291088.1,9615
1042266563,37011
KC911370.1,9606
574450742,1450144
946518626,9913
1022947252,9606
984684417,37011
AY333095.1,77133
1026816553,5158
1026816554,5158
307591221,886805
AC105183.8,9606
AY189646.1,9606
KR334686.1,77133
1022949880,9606
712432861,77133
723428845,9615
1002703811,77133
KJ154919.1,9606
537361437,857638
KF146259.1,9606
KF751616.1,75854
1039678591,163619
FP325308.11,9606
33457004,9606
300806955,77133
DQ275350.1,30331
KC331508.1,77133
1035735633,77133
JX910537.1,1316732
KP763850.1,9606
1028335859,9615
HM063553.1,30382
146428898,156588
1028329442,9615
557643616,9054
AB058613.1,156448
724117628,77133
1053099101,9606
906345686,9925
27464942,8328
1015633033,7965
1015633030,291482
558611107,643448
27464944,213857
KM658973.1,160745
KP742644.1,318341
210060599,9598
AF038490.1,71760
946518682,9913
56407312,69297
56407313,66440
JN191233.1,37012
KX702229.1,9606
KC346072.1,9606
KR059187.1,9925
KX424459.1,1867183
817597942,7962
194303945,8049
HM775970.1,9606
GU220223.1,194544
KF451714.1,9606
1022950664,9606
294999466,8865
KC252545.1,9606
846388270,10090
906345532,9925
350995299,9597
294999465,75877
1048985833,77133
846388279,10090
KJ154832.1,9606
283049571,9606
669034182,13095
KM434157.1,1569704
874508160,980331
389556543,63824
12214278,9606
EU877737.1,8049
KF162426.1,9606
KT345702.1,75838
JN397814.1,77133
KX247380.1,9925
LT573188.1,77133
AP006015.1,8148
KT725906.1,9606
KP877615.1,1643390
KF451661.1,9606
17646167,168632
17646166,117539
17646165,77739
17646164,77737
17646163,85468
17646162,35525
17646161,35523
17646160,77756
921325555,10090
125967608,77133
KX247382.1,9925
906345448,9925
KJ627923.1,134920
347881,8839
906345336,9925
LC062062.1,10090
AP009305.1,38527
KU521412.1,9606
KT749807.1,9606
AY680237.1,47553
943578158,77133
765490601,100233
753170765,494514
1028334516,9615
333945871,9615
1028662797,9913
291464798,8839
FJ207525.1,48167
724117045,77133
KJ627931.1,1480062
KR824977.1,77133
CP011213.1,1618337
KR059218.1,9925
HM753705.1,10847
KJ627929.1,1480062
298107520,435295
550825835,9606
FJ383705.1,9606
606224693,9606
764044028,10847
1048984508,77133
KF214116.1,635157
1008874446,175245
LM997376.1,562
KJ627935.1,1480063
304442230,10847
KF664988.1,1949207
294999458,8855
946518696,9913
294999456,541004
294999457,8887
294999454,28680
294999455,75836
294999452,75838
294999453,75832
294999450,75879
294999451,75873
76009109,321094
EU071715.1,478981
319659404,298571
874347608,77133
FJ215085.1,1042646
846388120,10090
717467460,77133
303305520,626427
303305521,874462
303305522,874462
303305523,874462
197304625,32513
984684473,37012
KJ154177.1,9606
1040460199,77133
KR059208.1,9925
213135983,164967
FJ383715.1,9606
440853410,1211
KF148592.1,9606
301031251,194544
300244637,9606
KT726127.1,9606
KU521416.1,9606
281188323,9597
JN191196.1,9597
1028329848,9615
940813852,327708
KU521410.1,9606
251765509,9606
301031254,194544
KT726125.1,9606
U71233.1,8316
344050841,77133
KR059195.1,9925
LC062061.1,10090
795567728,9545
JN628860.1,163638
GU365881.1,9606
678943334,480041
724103489,77133
583828786,9940
AY292692.1,48085
KR059200.1,9925
KP877618.1,1643390
KJ154275.1,9606
EU332749.1,300318
KT726133.1,9606
1002664989,77133
KR059206.1,9925
KM593920.1,268291
1028335733,9615
1028335103,9615
KT210882.1,643462
KT726135.1,9606
KP691029.1,1628817
906345756,9925
393191456,1204301
KU521418.1,9606
946518766,9913
5052032,42663
5052033,71760
KT726137.1,9606
AB239593.1,54556
347802037,397661
1028330560,9615
AL354822.8,9606
664699108,172905
506985322,175245
506985321,175245
226510210,9606
506985325,175245
506985324,175245
641453774,270005
LC062053.1,10090
846550475,77133
FJ851558.1,77133
647737377,9615
LC062078.1,10090
998452878,9606
697242504,77133
697242505,77133
KM356740.1,77133
1028334530,9615
212374495,240154
697242501,77133
AY292696.1,30581
817598365,8845
89954408,77133
1028328952,9615
378554589,348696
37725796,50365
37725797,8846
37725794,8880
37725792,75844
37725790,28680
JF906108.1,328532
545767821,9606
347802639,69297
359550475,120965
1042761128,1868299
JQ704922.1,9606
KR059202.1,9925
724103241,77133
374676777,8855
346227970,37012
KU353716.1,37012
KT277287.1,1075431
213989484,9606
KT989570.1,1480063
AY222483.1,8319
LT160002.1,9541
KC790369.1,183910
DQ246813.1,9606
EU095196.1,9606
576106928,127946
1024389594,1842462
672106529,8839
LT573156.1,543031
FN673842.1,9606
378968378,59291
119225079,327405
KF977845.1,9940
KT290323.1,1840161
724101790,77133
AC097374.3,9606
291002159,8128
530723110,77133
LC062057.1,10090
602625019,573197
793958675,77133
731166857,77133
LC062051.1,10090
AF148327.1,111847
307133844,9089
1050792979,1887616
998452696,9606
300486596,862701
KJ154405.1,9606
459442432,88771
459442433,88771
KT726139.1,9606
223009318,9606
558695878,201378
1022694799,172914
724143975,77133
1021482759,1840122
L16770.1,8839
985564574,75369
KJ577589.1,343525
124108857,62280
1042266633,37012
1028335467,9615
KR869145.1,369635
GU189674.1,9597
EU880312.1,385651
1005816828,1672162
KT725933.1,9606
KU353712.1,37012
110630382,77133
GU189672.1,9597
914338100,9606
514389276,9606
KU291085.1,9615
KU353714.1,37012
KF146285.1,9606
KM273842.1,28800
KC252532.1,9606
1022950272,9606
1028326896,9615
LC062056.1,10090
281188435,9597
305656457,9606
768320452,134902
1042266577,37012
401785294,526958
EU092673.1,9606
1028336083,9615
AC182471.3,9598
81230218,77133
305656989,9606
JN628856.1,106584
918051558,106582
AC062033.2,9606
1028335537,9615
583829276,9940
846553743,77133
229501312,9913
378925835,56796
KT726150.1,9606
LM103041.1,6186
658355497,8839
KT223584.1,343526
595333725,77133
HM753704.1,10847
KU937305.1,9606
440853430,1211
440853431,1211
906345672,9925
1035662715,30521
KJ397613.1,48086
395806662,1045269
KF451291.1,9606
KR059194.1,9925
56407310,69296
550824617,9606
532529574,77133
KU308533.1,756884
1042266311,9597
AY495190.1,9606
KC345819.1,9606
1053099115,9606
194303861,8049
808177902,1643390
KX530932.1,9606
FJ383537.1,9606
AY859574.1,117534
670801905,52407
DQ304949.1,9606
765364933,1472950
1034210027,1851505
906345238,9925
56407307,9946
56407306,9945
56407305,303930
AY292698.1,9988
1042266297,9597
KJ627918.1,134920
56407308,9947
827346094,84645
194303833,8049
KJ627922.1,134920
1022950692,9606
AY164532.1,8846
JX893364.1,9606
29372642,77133
283973074,608507
283973075,489831
JN628858.1,57303
1028335481,9615
EU332748.1,497904
283973072,189295
283973073,707892
1042266409,756884
557643613,75838
557643611,8839
KC252554.1,9606
KP644363.1,80720
846388265,10090
37901522,8319
350995285,9597
JN857010.1,9606
KP258178.1,8932
506985226,175245
148250110,9606
U83731.1,8868
291603457,8839
545691648,28680
13447690,129232
669176238,327696
583829206,9940
17646157,168633
631904943,435295
FN675616.1,75839
17646158,42852
17646159,42853
338228850,296825
3170100,58317
482514291,75844
60266532,171953
906345308,9925
1022949852,9606
FN674005.1,9606
1001824265,1758748
KX211939.1,9597
KX663831.1,9606
KX186568.1,9925
EU877738.1,8049
982742483,1604535
213135955,30374
549414293,77133
440853444,1211
114841167,9606
AC217026.3,9598
FR873680.1,8932
21617758,9606
JQ390607.1,1217903
LM996054.1,562
KT725929.1,9606
KP168712.1,8932
KF161968.1,9606
1007475603,9606
AY292701.1,50380
KM654981.1,40191
846554489,77133
KX211929.1,9597
294999463,30385
294999462,75871
294999461,45644
294999460,75865
294999467,75875
946518668,9913
926459750,203117
294999464,75869
294999469,30382
294999468,337036
U83735.1,56282
310777193,9606
KT290331.1,1840107
337757374,32644
AC138777.3,9606
943814507,77133
KP702293.1,9606
669034196,13095
506985222,175245
KF214124.1,635157
1027946558,9606
56122860,47554
56122861,47553
56122862,47553
909158837,77133
545752478,9606
328926779,9606
194304085,8049
213135997,102207
1050768781,9612
HG514359.1,8049
KU353708.1,9597
583829150,9940
HM856584.1,9606
19481505,99181
874887323,77133
223014526,9606
AF402806.2,9606
304442314,10847
KT749797.1,9606
918056505,343526
KC252366.1,9606
544586027,175245
1008808245,1817992
AP013272.1,9606
AP010716.1,9606
347802485,163861
KT749801.1,9606
669034238,13095
89994810,9598
820722261,36249
KT989571.1,134920
758185369,9606
89954326,77133
304442482,10847
KU644661.1,9612
381261925,9606
KJ954145.1,9940
545767905,9606
KP319029.1,8932
717483185,77133
EU600365.1,9606
KT726033.1,9606
937188283,77133
KT726145.1,9606
848114051,75372
LK999961.1,562
347802009,52407
3JD5_A,9913
